,InterZone,All people,Area (hectares),simd1_pop,simd2_pop,simd3_pop,simd4_pop,simd5_pop,simdMostPop,simd1_percent,simd2_percent,simd3_percent,simd4_percent,simd5_percent
1188,S02002424,2829,81,0,0,0,1480,1349,4,0.0,0.0,0.0,0.5231530576175327,0.4768469423824673
1189,S02002425,4127,388,0,788,0,1500,1839,5,0.0,0.19093772716258783,0.0,0.36346014053792103,0.44560213229949114
1190,S02002426,3767,784,0,0,0,1321,2446,5,0.0,0.0,0.0,0.3506769312450226,0.6493230687549775
1191,S02002427,3738,115,0,1627,0,1626,485,2,0.0,0.43525949705724987,0.0,0.434991974317817,0.1297485286249331
1192,S02002428,2846,108,0,0,1104,572,1170,5,0.0,0.0,0.38791286015460297,0.20098383696416022,0.4111033028812368
1193,S02002429,4793,110,0,1841,742,754,1456,2,0.0,0.3841018151470895,0.15480909659920716,0.15731274775714585,0.3037763404965575
1194,S02002430,4021,122,0,3231,790,0,0,2,0.0,0.8035314598358617,0.19646854016413828,0.0,0.0
1195,S02002431,3336,68,0,2667,669,0,0,2,0.0,0.7994604316546763,0.20053956834532374,0.0,0.0
1196,S02002432,4392,84,0,2236,628,1528,0,2,0.0,0.5091074681238615,0.1429872495446266,0.34790528233151186,0.0
1197,S02002433,3324,70,0,883,2441,0,0,3,0.0,0.2656438026474128,0.7343561973525873,0.0,0.0
1198,S02002434,3784,77,0,2162,1622,0,0,2,0.0,0.571353065539112,0.428646934460888,0.0,0.0
1199,S02002435,4109,250,0,2259,1850,0,0,2,0.0,0.5497688001946945,0.4502311998053054,0.0,0.0
1200,S02002436,5281,13222,0,0,0,3690,1591,4,0.0,0.0,0.0,0.6987313008899829,0.301268699110017
1201,S02002437,4060,9856,0,0,732,1892,1436,4,0.0,0.0,0.18029556650246306,0.4660098522167488,0.3536945812807882
1202,S02002438,3169,17551,0,0,0,3169,0,4,0.0,0.0,0.0,1.0,0.0
1203,S02002439,3642,6310,0,0,930,1855,857,4,0.0,0.0,0.2553542009884679,0.5093355299286106,0.23531026908292146
1204,S02002440,3029,7578,1026,1458,545,0,0,2,0.3387256520303731,0.48134697920105646,0.1799273687685705,0.0,0.0
1205,S02002441,2649,117,635,1204,0,810,0,2,0.2397130992827482,0.4545111362778407,0.0,0.3057757644394111,0.0
1206,S02002442,2832,69,1446,717,669,0,0,1,0.510593220338983,0.2531779661016949,0.23622881355932204,0.0,0.0
1207,S02002443,3494,91,0,1567,628,772,527,2,0.0,0.44848311390955925,0.1797366914710933,0.2209502003434459,0.15082999427590155
1208,S02002444,3550,86,704,1338,713,795,0,2,0.19830985915492957,0.37690140845070425,0.20084507042253522,0.223943661971831,0.0
1209,S02002445,5541,155,618,2398,791,931,803,2,0.11153221440173254,0.4327738675329363,0.14275401552066413,0.16802021295794983,0.1449196895867172
1210,S02002446,3751,211,870,1592,664,0,625,2,0.23193814982671287,0.4244201546254332,0.17701946147693948,0.0,0.16662223407091442
1211,S02002447,3784,161,0,0,0,1294,2490,5,0.0,0.0,0.0,0.3419661733615222,0.6580338266384778
1212,S02002448,2458,366,0,2458,0,0,0,2,0.0,1.0,0.0,0.0,0.0
1213,S02002449,3938,52,781,1359,836,962,0,2,0.19832402234636873,0.34509903504316913,0.2122905027932961,0.24428643981716608,0.0
1214,S02002450,2895,137,2895,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1215,S02002451,3397,119,1289,0,0,1354,754,4,0.3794524580512217,0.0,0.0,0.3985869885192817,0.2219605534294966
1216,S02002452,2344,83,0,0,0,871,1473,5,0.0,0.0,0.0,0.37158703071672355,0.6284129692832765
1217,S02002453,7147,1277,0,0,1453,0,5694,5,0.0,0.0,0.20330208479082132,0.0,0.7966979152091787
1218,S02002454,2650,2004,0,0,893,496,1261,5,0.0,0.0,0.3369811320754717,0.18716981132075472,0.4758490566037736
1219,S02002455,5089,6868,0,0,0,1638,3451,5,0.0,0.0,0.0,0.3218707015130674,0.6781292984869326
1220,S02002456,4344,129,0,0,993,0,3351,5,0.0,0.0,0.2285911602209945,0.0,0.7714088397790055
1221,S02002457,4218,26096,0,0,1686,2532,0,4,0.0,0.0,0.39971550497866287,0.6002844950213371,0.0
1222,S02002458,3666,22261,0,0,2253,0,1413,3,0.0,0.0,0.6145662847790507,0.0,0.38543371522094927
1223,S02002459,3319,103891,0,0,1187,2132,0,4,0.0,0.0,0.35763784272371196,0.6423621572762881,0.0
1224,S02002460,4485,108,2968,719,798,0,0,1,0.6617614269788182,0.16031215161649945,0.17792642140468226,0.0,0.0
1225,S02002461,4641,290,3988,653,0,0,0,1,0.8592975651799181,0.14070243482008188,0.0,0.0,0.0
1226,S02002462,5682,130,3169,2513,0,0,0,1,0.5577261527631115,0.4422738472368884,0.0,0.0,0.0
1227,S02002463,4416,94,1510,2906,0,0,0,2,0.34193840579710144,0.6580615942028986,0.0,0.0,0.0
1228,S02002464,3722,141,0,846,2307,569,0,3,0.0,0.22729715206878023,0.6198280494357872,0.15287479849543256,0.0
1229,S02002465,5535,225,4625,910,0,0,0,1,0.8355916892502259,0.16440831074977416,0.0,0.0,0.0
1230,S02002466,4567,2280,815,1021,0,2731,0,4,0.17845412743595357,0.22356032406393694,0.0,0.5979855485001094,0.0
1231,S02002467,5575,163,3600,1064,911,0,0,1,0.6457399103139013,0.19085201793721973,0.16340807174887892,0.0,0.0
1232,S02002468,5281,215,0,749,2255,1484,793,3,0.0,0.141829199015338,0.42700246165498956,0.28100738496496874,0.15016095436470364
1233,S02002469,4237,4345,0,743,2342,1152,0,3,0.0,0.1753599244748643,0.5527495869719141,0.2718904885532216,0.0
1234,S02002470,5188,102,1245,2440,885,618,0,2,0.2399768696993061,0.47031611410948343,0.17058596761757902,0.11912104857363146,0.0
1235,S02002471,6221,349,0,1794,1520,1852,1055,4,0.0,0.28837807426458767,0.24433370840700852,0.2977013341906446,0.16958688313775921
1236,S02002472,5715,235,4015,907,793,0,0,1,0.7025371828521435,0.15870516185476816,0.13875765529308837,0.0,0.0
1237,S02002473,5117,1696,1706,1678,0,588,1145,1,0.3333984756693375,0.3279265194449873,0.0,0.11491108071135431,0.2237639241743209
1238,S02002474,5798,1698,3015,2345,0,438,0,1,0.5200068989306658,0.4044498102794067,0.0,0.07554329078992757,0.0
1239,S02002475,3966,133,1515,1937,514,0,0,2,0.38199697428139184,0.48840141200201714,0.129601613716591,0.0,0.0
1240,S02002476,6145,226,1434,2117,1339,872,383,2,0.23336045565500407,0.34450772986167616,0.2179007323026851,0.1419039869812856,0.062327095199349064
1241,S02002477,4429,3450,2186,819,0,1424,0,1,0.4935651388575299,0.1849175886204561,0.0,0.321517272522014,0.0
1242,S02002478,4843,135,1420,2414,1009,0,0,2,0.2932066900681396,0.4984513731158373,0.20834193681602312,0.0,0.0
1243,S02002479,5021,7417,1413,0,3608,0,0,3,0.28141804421429994,0.0,0.7185819557857,0.0,0.0
1244,S02002480,5505,185,887,1454,2398,766,0,3,0.16112624886466848,0.26412352406902817,0.43560399636693914,0.13914623069936422,0.0
1245,S02002481,4686,1008,576,0,839,566,2705,5,0.12291933418693982,0.0,0.1790439607341016,0.12078531796841656,0.577251387110542
1246,S02002482,5273,267,0,0,0,727,4546,5,0.0,0.0,0.0,0.13787217902522284,0.8621278209747771
1247,S02002483,5525,192,827,4113,585,0,0,2,0.14968325791855203,0.7444343891402715,0.10588235294117647,0.0,0.0
1248,S02002484,5815,7581,0,0,0,2951,2864,4,0.0,0.0,0.0,0.5074806534823731,0.49251934651762685
1249,S02002485,4999,717,0,712,2101,1472,714,3,0.0,0.14242848569713942,0.42028405681136227,0.29445889177835566,0.14282856571314262
1250,S02002486,2671,1233,0,1038,1633,0,0,3,0.0,0.3886184949457132,0.6113815050542868,0.0,0.0
1251,S02002487,5738,172,2858,1999,881,0,0,1,0.49808295573370515,0.3483792262112234,0.15353781805507144,0.0,0.0
1252,S02002488,4493,189,1042,2815,636,0,0,2,0.231916314266637,0.6265301580235922,0.14155352770977075,0.0,0.0
1253,S02002489,5201,159,0,423,1375,1796,1607,4,0.0,0.08133051336281484,0.2643722361084407,0.345318208036916,0.3089790424918285
1254,S02002490,4939,118,2102,2837,0,0,0,2,0.42559222514679085,0.5744077748532092,0.0,0.0,0.0
1255,S02002491,5673,140,1688,1457,826,0,1702,5,0.29754979728538694,0.2568306010928962,0.14560197426405783,0.0,0.3000176273576591
1256,S02002492,3825,417,0,0,0,1538,2287,5,0.0,0.0,0.0,0.4020915032679739,0.5979084967320262
1257,S02002493,2881,71,1446,762,673,0,0,1,0.5019090593543908,0.26449149600833044,0.23359944463727872,0.0,0.0
1258,S02002494,5848,1215,1331,470,1681,1485,881,3,0.22759917920656636,0.08036935704514364,0.2874487004103967,0.2539329685362517,0.1506497948016416
1259,S02002495,2134,221,0,754,653,727,0,2,0.0,0.35332708528584816,0.30599812558575445,0.3406747891283974,0.0
1260,S02002496,4743,435,2418,1498,0,0,827,1,0.5098039215686274,0.3158338604258908,0.0,0.0,0.17436221800548177
1261,S02002497,6107,1349,1526,661,2448,1472,0,3,0.24987719010971016,0.10823644997543802,0.4008514819060095,0.24103487800884232,0.0
1262,S02002498,4918,144,2627,2291,0,0,0,1,0.5341602277348516,0.46583977226514844,0.0,0.0,0.0
1263,S02002499,2994,2335,0,1468,826,700,0,2,0.0,0.49031396125584503,0.2758851035404142,0.23380093520374082,0.0
1264,S02002500,5794,483,679,3335,920,0,860,2,0.11719019675526407,0.5755954435623059,0.1587849499482223,0.0,0.1484294097342078
1265,S02002501,6135,148,1408,1571,689,1094,1373,2,0.22950285248573757,0.2560717196414018,0.11230643846780766,0.17832110839445803,0.22379788101059495
1266,S02002502,3983,1011,0,637,595,1694,1057,4,0.0,0.15992970123022848,0.14938488576449913,0.4253075571177504,0.26537785588752194
1267,S02002503,4221,99,0,2491,1730,0,0,2,0.0,0.5901445155176498,0.40985548448235015,0.0,0.0
1268,S02002504,6330,199,1225,3138,723,1244,0,2,0.19352290679304898,0.4957345971563981,0.11421800947867299,0.19652448657187993,0.0
1269,S02002505,6062,581,830,1509,1544,1685,494,4,0.1369185087429891,0.2489277466182778,0.25470141867370505,0.2779610689541405,0.0814912570108875
1270,S02002506,3531,3271,683,693,1409,746,0,3,0.1934296233361654,0.19626168224299065,0.3990370999716794,0.21127159444916455,0.0
1271,S02002507,5996,4290,0,0,1220,884,3892,5,0.0,0.0,0.20346897931954636,0.14743162108072047,0.6490993995997332
1272,S02002508,4423,145,0,0,1641,785,1997,5,0.0,0.0,0.371015148089532,0.17748134750169567,0.45150350440877235
1273,S02002509,3676,497,0,0,0,0,3676,5,0.0,0.0,0.0,0.0,1.0
1274,S02002510,4477,3434,772,1681,711,1313,0,2,0.17243689970962697,0.37547464820192095,0.15881170426624971,0.29327674782220237,0.0
1275,S02002511,4204,498,0,2276,1098,830,0,2,0.0,0.5413891531874405,0.26117982873453854,0.19743101807802094,0.0
1276,S02002512,5873,1755,742,1603,669,2859,0,4,0.1263408820023838,0.2729439809296782,0.11391111867869913,0.48680401838923887,0.0
1277,S02002513,3813,78,0,605,626,613,1969,5,0.0,0.15866771570941515,0.16417519013899817,0.16076580120639916,0.5163912929451875
1278,S02002514,2768,561,0,1457,860,451,0,2,0.0,0.5263728323699421,0.3106936416184971,0.1629335260115607,0.0
